bench, mem, temp, row_size, row_count, col_width, offset, cycles, v4
q5, r, c, 64, 43690, 1, 0, 92535
q5, d, c, 64, 43690, 1, 0, 116226
q5, r, h, 64, 43690, 1, 0, 69470
q5, d, h, 64, 43690, 1, 0, 115712
q5, r, c, 64, 43690, 1, 0, 92559
q5, d, c, 64, 43690, 1, 0, 115848
q5, r, h, 64, 43690, 1, 0, 69473
q5, d, h, 64, 43690, 1, 0, 116554
q5, r, c, 64, 43690, 1, 0, 92587
q5, d, c, 64, 43690, 1, 0, 112959
q5, r, h, 64, 43690, 1, 0, 69476
q5, d, h, 64, 43690, 1, 0, 111544
q5, r, c, 64, 43690, 1, 0, 92627
q5, d, c, 64, 43690, 1, 0, 114002
q5, r, h, 64, 43690, 1, 0, 71505
q5, d, h, 64, 43690, 1, 0, 111567
q5, r, c, 64, 43690, 1, 0, 92563
q5, d, c, 64, 43690, 1, 0, 113038
q5, r, h, 64, 43690, 1, 0, 69471
q5, d, h, 64, 43690, 1, 0, 111599
q5, r, c, 64, 43690, 1, 0, 92545
q5, d, c, 64, 43690, 1, 0, 113470
q5, r, h, 64, 43690, 1, 0, 69479
q5, d, h, 64, 43690, 1, 0, 111915
q5, r, c, 64, 43690, 1, 0, 92529
q5, d, c, 64, 43690, 1, 0, 116293
q5, r, h, 64, 43690, 1, 0, 69472
q5, d, h, 64, 43690, 1, 0, 113684
q5, r, c, 64, 43690, 1, 0, 92549
q5, d, c, 64, 43690, 1, 0, 112580
q5, r, h, 64, 43690, 1, 0, 69470
q5, d, h, 64, 43690, 1, 0, 111337
q5, r, c, 64, 43690, 1, 0, 92593
q5, d, c, 64, 43690, 1, 0, 113052
q5, r, h, 64, 43690, 1, 0, 72415
q5, d, h, 64, 43690, 1, 0, 111178
q5, r, c, 64, 43690, 1, 0, 92598
q5, d, c, 64, 43690, 1, 0, 112855
q5, r, h, 64, 43690, 1, 0, 69472
q5, d, h, 64, 43690, 1, 0, 111338
q5, r, c, 64, 43690, 1, 0, 92539
q5, d, c, 64, 43690, 1, 0, 112526
q5, r, h, 64, 43690, 1, 0, 69471
q5, d, h, 64, 43690, 1, 0, 111121
q5, r, c, 64, 43690, 1, 0, 92558
q5, d, c, 64, 43690, 1, 0, 112400
q5, r, h, 64, 43690, 1, 0, 71484
q5, d, h, 64, 43690, 1, 0, 110985
q5, r, c, 64, 43690, 1, 0, 92600
q5, d, c, 64, 43690, 1, 0, 113122
q5, r, h, 64, 43690, 1, 0, 69472
q5, d, h, 64, 43690, 1, 0, 110878
q5, r, c, 64, 43690, 1, 0, 92584
q5, d, c, 64, 43690, 1, 0, 112680
q5, r, h, 64, 43690, 1, 0, 71530
q5, d, h, 64, 43690, 1, 0, 111128
q5, r, c, 64, 43690, 1, 0, 92607
q5, d, c, 64, 43690, 1, 0, 113088
q5, r, h, 64, 43690, 1, 0, 69471
q5, d, h, 64, 43690, 1, 0, 111460
q5, r, c, 64, 43690, 1, 0, 92561
q5, d, c, 64, 43690, 1, 0, 112636
q5, r, h, 64, 43690, 1, 0, 71620
q5, d, h, 64, 43690, 1, 0, 111098
q5, r, c, 64, 43690, 1, 0, 92563
q5, d, c, 64, 43690, 1, 0, 112825
q5, r, h, 64, 43690, 1, 0, 69469
q5, d, h, 64, 43690, 1, 0, 110933
q5, r, c, 64, 43690, 1, 0, 92539
q5, d, c, 64, 43690, 1, 0, 113741
q5, r, h, 64, 43690, 1, 0, 71549
q5, d, h, 64, 43690, 1, 0, 111387
q5, r, c, 64, 43690, 1, 0, 92562
q5, d, c, 64, 43690, 1, 0, 116703
q5, r, h, 64, 43690, 1, 0, 69471
q5, d, h, 64, 43690, 1, 0, 114951
q5, r, c, 64, 43690, 1, 0, 92568
q5, d, c, 64, 43690, 1, 0, 116957
q5, r, h, 64, 43690, 1, 0, 69469
q5, d, h, 64, 43690, 1, 0, 114520
q5, r, c, 64, 43690, 1, 0, 92557
q5, d, c, 64, 43690, 1, 0, 119183
q5, r, h, 64, 43690, 1, 0, 69475
q5, d, h, 64, 43690, 1, 0, 131912
q5, r, c, 64, 43690, 1, 0, 92576
q5, d, c, 64, 43690, 1, 0, 113314
q5, r, h, 64, 43690, 1, 0, 69469
q5, d, h, 64, 43690, 1, 0, 111398
q5, r, c, 64, 43690, 1, 0, 92572
q5, d, c, 64, 43690, 1, 0, 113672
q5, r, h, 64, 43690, 1, 0, 69471
q5, d, h, 64, 43690, 1, 0, 111299
q5, r, c, 64, 43690, 1, 0, 92573
q5, d, c, 64, 43690, 1, 0, 112937
q5, r, h, 64, 43690, 1, 0, 69469
q5, d, h, 64, 43690, 1, 0, 113748
q5, r, c, 64, 43690, 1, 0, 92583
q5, d, c, 64, 43690, 1, 0, 113261
q5, r, h, 64, 43690, 1, 0, 69455
q5, d, h, 64, 43690, 1, 0, 111338
q5, r, c, 64, 43690, 1, 0, 92572
q5, d, c, 64, 43690, 1, 0, 113261
q5, r, h, 64, 43690, 1, 0, 72717
q5, d, h, 64, 43690, 1, 0, 111764
q5, r, c, 64, 43690, 1, 0, 92536
q5, d, c, 64, 43690, 1, 0, 113969
q5, r, h, 64, 43690, 1, 0, 69470
q5, d, h, 64, 43690, 1, 0, 111602
q5, r, c, 64, 43690, 1, 0, 92561
q5, d, c, 64, 43690, 1, 0, 113924
q5, r, h, 64, 43690, 1, 0, 69469
q5, d, h, 64, 43690, 1, 0, 111619
q5, r, c, 64, 43690, 1, 0, 92567
q5, d, c, 64, 43690, 1, 0, 113204
q5, r, h, 64, 43690, 1, 0, 71425
q5, d, h, 64, 43690, 1, 0, 112200
q5, r, c, 64, 43690, 2, 0, 95257
q5, d, c, 64, 43690, 2, 0, 117474
q5, r, h, 64, 43690, 2, 0, 77010
q5, d, h, 64, 43690, 2, 0, 115151
q5, r, c, 64, 43690, 2, 0, 95232
q5, d, c, 64, 43690, 2, 0, 112107
q5, r, h, 64, 43690, 2, 0, 76993
q5, d, h, 64, 43690, 2, 0, 110940
q5, r, c, 64, 43690, 2, 0, 95222
q5, d, c, 64, 43690, 2, 0, 112282
q5, r, h, 64, 43690, 2, 0, 76999
q5, d, h, 64, 43690, 2, 0, 111157
q5, r, c, 64, 43690, 2, 0, 95262
q5, d, c, 64, 43690, 2, 0, 112076
q5, r, h, 64, 43690, 2, 0, 77010
q5, d, h, 64, 43690, 2, 0, 112460
q5, r, c, 64, 43690, 2, 0, 95309
q5, d, c, 64, 43690, 2, 0, 112550
q5, r, h, 64, 43690, 2, 0, 79053
q5, d, h, 64, 43690, 2, 0, 111527
q5, r, c, 64, 43690, 2, 0, 95245
q5, d, c, 64, 43690, 2, 0, 115594
q5, r, h, 64, 43690, 2, 0, 76987
q5, d, h, 64, 43690, 2, 0, 116070
q5, r, c, 64, 43690, 2, 0, 95234
q5, d, c, 64, 43690, 2, 0, 112291
q5, r, h, 64, 43690, 2, 0, 76995
q5, d, h, 64, 43690, 2, 0, 111393
q5, r, c, 64, 43690, 2, 0, 95237
q5, d, c, 64, 43690, 2, 0, 112633
q5, r, h, 64, 43690, 2, 0, 77010
q5, d, h, 64, 43690, 2, 0, 111223
q5, r, c, 64, 43690, 2, 0, 95229
q5, d, c, 64, 43690, 2, 0, 112588
q5, r, h, 64, 43690, 2, 0, 78556
q5, d, h, 64, 43690, 2, 0, 111351
q5, r, c, 64, 43690, 2, 0, 95270
q5, d, c, 64, 43690, 2, 0, 112555
q5, r, h, 64, 43690, 2, 0, 80200
q5, d, h, 64, 43690, 2, 0, 111313
q5, r, c, 64, 43690, 2, 0, 95231
q5, d, c, 64, 43690, 2, 0, 115257
q5, r, h, 64, 43690, 2, 0, 77010
q5, d, h, 64, 43690, 2, 0, 115057
q5, r, c, 64, 43690, 2, 0, 95251
q5, d, c, 64, 43690, 2, 0, 112231
q5, r, h, 64, 43690, 2, 0, 76993
q5, d, h, 64, 43690, 2, 0, 111373
q5, r, c, 64, 43690, 2, 0, 95245
q5, d, c, 64, 43690, 2, 0, 112557
q5, r, h, 64, 43690, 2, 0, 77012
q5, d, h, 64, 43690, 2, 0, 111238
q5, r, c, 64, 43690, 2, 0, 95233
q5, d, c, 64, 43690, 2, 0, 112643
q5, r, h, 64, 43690, 2, 0, 76990
q5, d, h, 64, 43690, 2, 0, 111062
q5, r, c, 64, 43690, 2, 0, 95238
q5, d, c, 64, 43690, 2, 0, 112291
q5, r, h, 64, 43690, 2, 0, 77008
q5, d, h, 64, 43690, 2, 0, 111206
q5, r, c, 64, 43690, 2, 0, 95261
q5, d, c, 64, 43690, 2, 0, 115178
q5, r, h, 64, 43690, 2, 0, 76990
q5, d, h, 64, 43690, 2, 0, 114985
q5, r, c, 64, 43690, 2, 0, 95293
q5, d, c, 64, 43690, 2, 0, 112301
q5, r, h, 64, 43690, 2, 0, 76991
q5, d, h, 64, 43690, 2, 0, 111352
q5, r, c, 64, 43690, 2, 0, 95236
q5, d, c, 64, 43690, 2, 0, 112377
q5, r, h, 64, 43690, 2, 0, 79062
q5, d, h, 64, 43690, 2, 0, 110877
q5, r, c, 64, 43690, 2, 0, 95258
q5, d, c, 64, 43690, 2, 0, 115175
q5, r, h, 64, 43690, 2, 0, 76998
q5, d, h, 64, 43690, 2, 0, 114761
q5, r, c, 64, 43690, 2, 0, 95251
q5, d, c, 64, 43690, 2, 0, 112791
q5, r, h, 64, 43690, 2, 0, 77009
q5, d, h, 64, 43690, 2, 0, 111204
q5, r, c, 64, 43690, 2, 0, 95229
q5, d, c, 64, 43690, 2, 0, 112481
q5, r, h, 64, 43690, 2, 0, 78823
q5, d, h, 64, 43690, 2, 0, 110932
q5, r, c, 64, 43690, 2, 0, 95279
q5, d, c, 64, 43690, 2, 0, 115228
q5, r, h, 64, 43690, 2, 0, 77018
q5, d, h, 64, 43690, 2, 0, 116194
q5, r, c, 64, 43690, 2, 0, 95189
q5, d, c, 64, 43690, 2, 0, 112077
q5, r, h, 64, 43690, 2, 0, 76989
q5, d, h, 64, 43690, 2, 0, 111206
q5, r, c, 64, 43690, 2, 0, 95286
q5, d, c, 64, 43690, 2, 0, 112580
q5, r, h, 64, 43690, 2, 0, 85312
q5, d, h, 64, 43690, 2, 0, 111337
q5, r, c, 64, 43690, 2, 0, 95244
q5, d, c, 64, 43690, 2, 0, 114823
q5, r, h, 64, 43690, 2, 0, 76987
q5, d, h, 64, 43690, 2, 0, 116365
q5, r, c, 64, 43690, 2, 0, 95272
q5, d, c, 64, 43690, 2, 0, 111876
q5, r, h, 64, 43690, 2, 0, 76991
q5, d, h, 64, 43690, 2, 0, 110748
q5, r, c, 64, 43690, 2, 0, 95229
q5, d, c, 64, 43690, 2, 0, 112100
q5, r, h, 64, 43690, 2, 0, 77009
q5, d, h, 64, 43690, 2, 0, 111120
q5, r, c, 64, 43690, 2, 0, 95177
q5, d, c, 64, 43690, 2, 0, 112594
q5, r, h, 64, 43690, 2, 0, 76992
q5, d, h, 64, 43690, 2, 0, 114767
q5, r, c, 64, 43690, 2, 0, 95233
q5, d, c, 64, 43690, 2, 0, 111921
q5, r, h, 64, 43690, 2, 0, 77014
q5, d, h, 64, 43690, 2, 0, 111151
q5, r, c, 64, 43690, 4, 0, 100493
q5, d, c, 64, 43690, 4, 0, 111208
q5, r, h, 64, 43690, 4, 0, 73956
q5, d, h, 64, 43690, 4, 0, 110274
q5, r, c, 64, 43690, 4, 0, 100462
q5, d, c, 64, 43690, 4, 0, 111342
q5, r, h, 64, 43690, 4, 0, 73971
q5, d, h, 64, 43690, 4, 0, 110544
q5, r, c, 64, 43690, 4, 0, 100452
q5, d, c, 64, 43690, 4, 0, 111446
q5, r, h, 64, 43690, 4, 0, 73976
q5, d, h, 64, 43690, 4, 0, 114076
q5, r, c, 64, 43690, 4, 0, 100479
q5, d, c, 64, 43690, 4, 0, 111691
q5, r, h, 64, 43690, 4, 0, 77228
q5, d, h, 64, 43690, 4, 0, 110985
q5, r, c, 64, 43690, 4, 0, 100445
q5, d, c, 64, 43690, 4, 0, 111343
q5, r, h, 64, 43690, 4, 0, 73970
q5, d, h, 64, 43690, 4, 0, 110756
q5, r, c, 64, 43690, 4, 0, 100492
q5, d, c, 64, 43690, 4, 0, 111544
q5, r, h, 64, 43690, 4, 0, 73975
q5, d, h, 64, 43690, 4, 0, 110678
q5, r, c, 64, 43690, 4, 0, 100438
q5, d, c, 64, 43690, 4, 0, 111217
q5, r, h, 64, 43690, 4, 0, 73982
q5, d, h, 64, 43690, 4, 0, 110700
q5, r, c, 64, 43690, 4, 0, 100480
q5, d, c, 64, 43690, 4, 0, 111896
q5, r, h, 64, 43690, 4, 0, 73965
q5, d, h, 64, 43690, 4, 0, 110758
q5, r, c, 64, 43690, 4, 0, 100423
q5, d, c, 64, 43690, 4, 0, 111534
q5, r, h, 64, 43690, 4, 0, 73971
q5, d, h, 64, 43690, 4, 0, 110828
q5, r, c, 64, 43690, 4, 0, 100446
q5, d, c, 64, 43690, 4, 0, 114205
q5, r, h, 64, 43690, 4, 0, 73968
q5, d, h, 64, 43690, 4, 0, 113104
q5, r, c, 64, 43690, 4, 0, 100470
q5, d, c, 64, 43690, 4, 0, 114236
q5, r, h, 64, 43690, 4, 0, 73969
q5, d, h, 64, 43690, 4, 0, 113307
q5, r, c, 64, 43690, 4, 0, 100516
q5, d, c, 64, 43690, 4, 0, 111887
q5, r, h, 64, 43690, 4, 0, 75926
q5, d, h, 64, 43690, 4, 0, 110832
q5, r, c, 64, 43690, 4, 0, 100539
q5, d, c, 64, 43690, 4, 0, 111739
q5, r, h, 64, 43690, 4, 0, 73975
q5, d, h, 64, 43690, 4, 0, 111021
q5, r, c, 64, 43690, 4, 0, 100463
q5, d, c, 64, 43690, 4, 0, 111863
q5, r, h, 64, 43690, 4, 0, 73973
q5, d, h, 64, 43690, 4, 0, 110718
q5, r, c, 64, 43690, 4, 0, 100488
q5, d, c, 64, 43690, 4, 0, 111409
q5, r, h, 64, 43690, 4, 0, 73959
q5, d, h, 64, 43690, 4, 0, 110524
q5, r, c, 64, 43690, 4, 0, 100477
q5, d, c, 64, 43690, 4, 0, 111273
q5, r, h, 64, 43690, 4, 0, 73955
q5, d, h, 64, 43690, 4, 0, 110471
q5, r, c, 64, 43690, 4, 0, 100433
q5, d, c, 64, 43690, 4, 0, 111659
q5, r, h, 64, 43690, 4, 0, 73961
q5, d, h, 64, 43690, 4, 0, 111276
q5, r, c, 64, 43690, 4, 0, 100460
q5, d, c, 64, 43690, 4, 0, 115455
q5, r, h, 64, 43690, 4, 0, 73975
q5, d, h, 64, 43690, 4, 0, 118638
q5, r, c, 64, 43690, 4, 0, 100457
q5, d, c, 64, 43690, 4, 0, 114690
q5, r, h, 64, 43690, 4, 0, 73952
q5, d, h, 64, 43690, 4, 0, 112622
q5, r, c, 64, 43690, 4, 0, 100512
q5, d, c, 64, 43690, 4, 0, 111456
q5, r, h, 64, 43690, 4, 0, 75584
q5, d, h, 64, 43690, 4, 0, 110782
q5, r, c, 64, 43690, 4, 0, 100444
q5, d, c, 64, 43690, 4, 0, 111899
q5, r, h, 64, 43690, 4, 0, 73966
q5, d, h, 64, 43690, 4, 0, 110773
q5, r, c, 64, 43690, 4, 0, 100411
q5, d, c, 64, 43690, 4, 0, 111670
q5, r, h, 64, 43690, 4, 0, 73961
q5, d, h, 64, 43690, 4, 0, 110768
q5, r, c, 64, 43690, 4, 0, 100471
q5, d, c, 64, 43690, 4, 0, 114897
q5, r, h, 64, 43690, 4, 0, 73953
q5, d, h, 64, 43690, 4, 0, 116476
q5, r, c, 64, 43690, 4, 0, 100487
q5, d, c, 64, 43690, 4, 0, 115093
q5, r, h, 64, 43690, 4, 0, 73974
q5, d, h, 64, 43690, 4, 0, 119357
q5, r, c, 64, 43690, 4, 0, 100503
q5, d, c, 64, 43690, 4, 0, 111737
q5, r, h, 64, 43690, 4, 0, 73974
q5, d, h, 64, 43690, 4, 0, 113469
q5, r, c, 64, 43690, 4, 0, 100518
q5, d, c, 64, 43690, 4, 0, 111841
q5, r, h, 64, 43690, 4, 0, 73971
q5, d, h, 64, 43690, 4, 0, 110864
q5, r, c, 64, 43690, 4, 0, 100538
q5, d, c, 64, 43690, 4, 0, 112098
q5, r, h, 64, 43690, 4, 0, 73976
q5, d, h, 64, 43690, 4, 0, 110847
q5, r, c, 64, 43690, 4, 0, 100460
q5, d, c, 64, 43690, 4, 0, 111731
q5, r, h, 64, 43690, 4, 0, 73978
q5, d, h, 64, 43690, 4, 0, 110930
q5, r, c, 64, 43690, 4, 0, 100486
q5, d, c, 64, 43690, 4, 0, 114878
q5, r, h, 64, 43690, 4, 0, 73977
q5, d, h, 64, 43690, 4, 0, 114052
q5, r, c, 64, 43690, 8, 0, 111304
q5, d, c, 64, 43690, 8, 0, 111395
q5, r, h, 64, 43690, 8, 0, 81168
q5, d, h, 64, 43690, 8, 0, 111086
q5, r, c, 64, 43690, 8, 0, 114998
q5, d, c, 64, 43690, 8, 0, 111678
q5, r, h, 64, 43690, 8, 0, 78480
q5, d, h, 64, 43690, 8, 0, 110747
q5, r, c, 64, 43690, 8, 0, 111224
q5, d, c, 64, 43690, 8, 0, 111678
q5, r, h, 64, 43690, 8, 0, 78397
q5, d, h, 64, 43690, 8, 0, 110821
q5, r, c, 64, 43690, 8, 0, 111202
q5, d, c, 64, 43690, 8, 0, 111336
q5, r, h, 64, 43690, 8, 0, 78481
q5, d, h, 64, 43690, 8, 0, 111144
q5, r, c, 64, 43690, 8, 0, 111242
q5, d, c, 64, 43690, 8, 0, 113451
q5, r, h, 64, 43690, 8, 0, 78486
q5, d, h, 64, 43690, 8, 0, 116201
q5, r, c, 64, 43690, 8, 0, 111255
q5, d, c, 64, 43690, 8, 0, 111667
q5, r, h, 64, 43690, 8, 0, 78401
q5, d, h, 64, 43690, 8, 0, 110811
q5, r, c, 64, 43690, 8, 0, 111198
q5, d, c, 64, 43690, 8, 0, 111594
q5, r, h, 64, 43690, 8, 0, 78486
q5, d, h, 64, 43690, 8, 0, 111118
q5, r, c, 64, 43690, 8, 0, 111238
q5, d, c, 64, 43690, 8, 0, 114681
q5, r, h, 64, 43690, 8, 0, 78501
q5, d, h, 64, 43690, 8, 0, 114160
q5, r, c, 64, 43690, 8, 0, 111306
q5, d, c, 64, 43690, 8, 0, 111264
q5, r, h, 64, 43690, 8, 0, 80696
q5, d, h, 64, 43690, 8, 0, 111083
q5, r, c, 64, 43690, 8, 0, 111313
q5, d, c, 64, 43690, 8, 0, 111441
q5, r, h, 64, 43690, 8, 0, 80735
q5, d, h, 64, 43690, 8, 0, 111346
q5, r, c, 64, 43690, 8, 0, 111263
q5, d, c, 64, 43690, 8, 0, 111421
q5, r, h, 64, 43690, 8, 0, 78429
q5, d, h, 64, 43690, 8, 0, 111051
q5, r, c, 64, 43690, 8, 0, 111293
q5, d, c, 64, 43690, 8, 0, 111435
q5, r, h, 64, 43690, 8, 0, 78426
q5, d, h, 64, 43690, 8, 0, 113720
q5, r, c, 64, 43690, 8, 0, 111220
q5, d, c, 64, 43690, 8, 0, 111208
q5, r, h, 64, 43690, 8, 0, 78493
q5, d, h, 64, 43690, 8, 0, 111064
q5, r, c, 64, 43690, 8, 0, 111229
q5, d, c, 64, 43690, 8, 0, 114114
q5, r, h, 64, 43690, 8, 0, 78482
q5, d, h, 64, 43690, 8, 0, 113520
q5, r, c, 64, 43690, 8, 0, 111185
q5, d, c, 64, 43690, 8, 0, 111241
q5, r, h, 64, 43690, 8, 0, 78482
q5, d, h, 64, 43690, 8, 0, 114825
q5, r, c, 64, 43690, 8, 0, 111398
q5, d, c, 64, 43690, 8, 0, 111544
q5, r, h, 64, 43690, 8, 0, 80382
q5, d, h, 64, 43690, 8, 0, 110829
q5, r, c, 64, 43690, 8, 0, 122174
q5, d, c, 64, 43690, 8, 0, 111338
q5, r, h, 64, 43690, 8, 0, 78404
q5, d, h, 64, 43690, 8, 0, 110503
q5, r, c, 64, 43690, 8, 0, 111218
q5, d, c, 64, 43690, 8, 0, 111120
q5, r, h, 64, 43690, 8, 0, 78483
q5, d, h, 64, 43690, 8, 0, 110593
q5, r, c, 64, 43690, 8, 0, 111297
q5, d, c, 64, 43690, 8, 0, 111449
q5, r, h, 64, 43690, 8, 0, 78504
q5, d, h, 64, 43690, 8, 0, 111108
q5, r, c, 64, 43690, 8, 0, 111328
q5, d, c, 64, 43690, 8, 0, 111346
q5, r, h, 64, 43690, 8, 0, 78489
q5, d, h, 64, 43690, 8, 0, 110738
q5, r, c, 64, 43690, 8, 0, 111184
q5, d, c, 64, 43690, 8, 0, 111834
q5, r, h, 64, 43690, 8, 0, 78484
q5, d, h, 64, 43690, 8, 0, 111097
q5, r, c, 64, 43690, 8, 0, 111273
q5, d, c, 64, 43690, 8, 0, 111054
q5, r, h, 64, 43690, 8, 0, 78498
q5, d, h, 64, 43690, 8, 0, 110350
q5, r, c, 64, 43690, 8, 0, 111255
q5, d, c, 64, 43690, 8, 0, 111598
q5, r, h, 64, 43690, 8, 0, 78501
q5, d, h, 64, 43690, 8, 0, 110869
q5, r, c, 64, 43690, 8, 0, 111257
q5, d, c, 64, 43690, 8, 0, 111199
q5, r, h, 64, 43690, 8, 0, 78481
q5, d, h, 64, 43690, 8, 0, 110909
q5, r, c, 64, 43690, 8, 0, 111408
q5, d, c, 64, 43690, 8, 0, 111403
q5, r, h, 64, 43690, 8, 0, 82298
q5, d, h, 64, 43690, 8, 0, 111132
q5, r, c, 64, 43690, 8, 0, 111405
q5, d, c, 64, 43690, 8, 0, 111253
q5, r, h, 64, 43690, 8, 0, 81251
q5, d, h, 64, 43690, 8, 0, 110820
q5, r, c, 64, 43690, 8, 0, 111320
q5, d, c, 64, 43690, 8, 0, 112172
q5, r, h, 64, 43690, 8, 0, 78500
q5, d, h, 64, 43690, 8, 0, 116049
q5, r, c, 64, 43690, 8, 0, 111270
q5, d, c, 64, 43690, 8, 0, 111295
q5, r, h, 64, 43690, 8, 0, 78401
q5, d, h, 64, 43690, 8, 0, 110883
q5, r, c, 64, 43690, 8, 0, 111314
q5, d, c, 64, 43690, 8, 0, 111471
q5, r, h, 64, 43690, 8, 0, 78490
q5, d, h, 64, 43690, 8, 0, 111190
q5, r, c, 64, 43690, 16, 0, 131919
q5, d, c, 64, 43690, 16, 0, 113547
q5, r, h, 64, 43690, 16, 0, 80491
q5, d, h, 64, 43690, 16, 0, 112737
q5, r, c, 64, 43690, 16, 0, 132126
q5, d, c, 64, 43690, 16, 0, 113465
q5, r, h, 64, 43690, 16, 0, 80429
q5, d, h, 64, 43690, 16, 0, 116091
q5, r, c, 64, 43690, 16, 0, 131946
q5, d, c, 64, 43690, 16, 0, 110518
q5, r, h, 64, 43690, 16, 0, 80617
q5, d, h, 64, 43690, 16, 0, 110211
q5, r, c, 64, 43690, 16, 0, 132044
q5, d, c, 64, 43690, 16, 0, 110415
q5, r, h, 64, 43690, 16, 0, 80600
q5, d, h, 64, 43690, 16, 0, 110327
q5, r, c, 64, 43690, 16, 0, 132100
q5, d, c, 64, 43690, 16, 0, 111181
q5, r, h, 64, 43690, 16, 0, 80454
q5, d, h, 64, 43690, 16, 0, 110263
q5, r, c, 64, 43690, 16, 0, 132033
q5, d, c, 64, 43690, 16, 0, 110768
q5, r, h, 64, 43690, 16, 0, 80618
q5, d, h, 64, 43690, 16, 0, 110290
q5, r, c, 64, 43690, 16, 0, 132065
q5, d, c, 64, 43690, 16, 0, 110380
q5, r, h, 64, 43690, 16, 0, 112137
q5, d, h, 64, 43690, 16, 0, 110927
q5, r, c, 64, 43690, 16, 0, 132140
q5, d, c, 64, 43690, 16, 0, 110833
q5, r, h, 64, 43690, 16, 0, 83676
q5, d, h, 64, 43690, 16, 0, 110896
q5, r, c, 64, 43690, 16, 0, 132053
q5, d, c, 64, 43690, 16, 0, 110658
q5, r, h, 64, 43690, 16, 0, 83013
q5, d, h, 64, 43690, 16, 0, 110422
q5, r, c, 64, 43690, 16, 0, 132051
q5, d, c, 64, 43690, 16, 0, 111154
q5, r, h, 64, 43690, 16, 0, 80610
q5, d, h, 64, 43690, 16, 0, 111167
q5, r, c, 64, 43690, 16, 0, 132180
q5, d, c, 64, 43690, 16, 0, 110391
q5, r, h, 64, 43690, 16, 0, 80598
q5, d, h, 64, 43690, 16, 0, 110186
q5, r, c, 64, 43690, 16, 0, 132169
q5, d, c, 64, 43690, 16, 0, 110618
q5, r, h, 64, 43690, 16, 0, 110836
q5, d, h, 64, 43690, 16, 0, 111367
q5, r, c, 64, 43690, 16, 0, 132087
q5, d, c, 64, 43690, 16, 0, 113022
q5, r, h, 64, 43690, 16, 0, 80503
q5, d, h, 64, 43690, 16, 0, 115718
q5, r, c, 64, 43690, 16, 0, 132030
q5, d, c, 64, 43690, 16, 0, 112746
q5, r, h, 64, 43690, 16, 0, 80450
q5, d, h, 64, 43690, 16, 0, 113138
q5, r, c, 64, 43690, 16, 0, 132112
q5, d, c, 64, 43690, 16, 0, 110378
q5, r, h, 64, 43690, 16, 0, 80603
q5, d, h, 64, 43690, 16, 0, 110988
q5, r, c, 64, 43690, 16, 0, 131952
q5, d, c, 64, 43690, 16, 0, 110526
q5, r, h, 64, 43690, 16, 0, 80615
q5, d, h, 64, 43690, 16, 0, 110548
q5, r, c, 64, 43690, 16, 0, 131928
q5, d, c, 64, 43690, 16, 0, 111389
q5, r, h, 64, 43690, 16, 0, 80621
q5, d, h, 64, 43690, 16, 0, 111304
q5, r, c, 64, 43690, 16, 0, 132123
q5, d, c, 64, 43690, 16, 0, 110825
q5, r, h, 64, 43690, 16, 0, 80450
q5, d, h, 64, 43690, 16, 0, 110229
q5, r, c, 64, 43690, 16, 0, 132197
q5, d, c, 64, 43690, 16, 0, 110985
q5, r, h, 64, 43690, 16, 0, 82479
q5, d, h, 64, 43690, 16, 0, 110495
q5, r, c, 64, 43690, 16, 0, 132116
q5, d, c, 64, 43690, 16, 0, 111042
q5, r, h, 64, 43690, 16, 0, 82370
q5, d, h, 64, 43690, 16, 0, 110781
q5, r, c, 64, 43690, 16, 0, 132082
q5, d, c, 64, 43690, 16, 0, 110331
q5, r, h, 64, 43690, 16, 0, 80451
q5, d, h, 64, 43690, 16, 0, 110280
q5, r, c, 64, 43690, 16, 0, 132117
q5, d, c, 64, 43690, 16, 0, 110413
q5, r, h, 64, 43690, 16, 0, 80523
q5, d, h, 64, 43690, 16, 0, 110789
q5, r, c, 64, 43690, 16, 0, 132036
q5, d, c, 64, 43690, 16, 0, 111057
q5, r, h, 64, 43690, 16, 0, 80626
q5, d, h, 64, 43690, 16, 0, 110691
q5, r, c, 64, 43690, 16, 0, 131972
q5, d, c, 64, 43690, 16, 0, 110220
q5, r, h, 64, 43690, 16, 0, 80613
q5, d, h, 64, 43690, 16, 0, 110341
q5, r, c, 64, 43690, 16, 0, 131965
q5, d, c, 64, 43690, 16, 0, 110146
q5, r, h, 64, 43690, 16, 0, 80660
q5, d, h, 64, 43690, 16, 0, 110336
q5, r, c, 64, 43690, 16, 0, 151909
q5, d, c, 64, 43690, 16, 0, 110348
q5, r, h, 64, 43690, 16, 0, 82726
q5, d, h, 64, 43690, 16, 0, 111201
q5, r, c, 64, 43690, 16, 0, 145311
q5, d, c, 64, 43690, 16, 0, 110664
q5, r, h, 64, 43690, 16, 0, 80594
q5, d, h, 64, 43690, 16, 0, 110939
q5, r, c, 64, 43690, 16, 0, 131998
q5, d, c, 64, 43690, 16, 0, 110277
q5, r, h, 64, 43690, 16, 0, 80701
q5, d, h, 64, 43690, 16, 0, 110888
q5, r, c, 64, 43690, 16, 0, 132117
q5, d, c, 64, 43690, 16, 0, 110640
q5, r, h, 64, 43690, 16, 0, 80456
q5, d, h, 64, 43690, 16, 0, 111017
