q1,r,c,0,1, 64,32768,4,133082
q1,d,-,0,1, 64,32768,4,160271
q1,c,a,0,1, 64,32768,4,72380
q1,r,c,0,1, 64,32768,4,132322
q1,d,-,0,1, 64,32768,4,159772
q1,c,a,0,1, 64,32768,4,72357
q1,r,c,0,1, 64,32768,4,129445
q1,d,-,0,1, 64,32768,4,159731
q1,c,a,0,1, 64,32768,4,72145
q1,r,c,0,1, 64,32768,4,129381
q1,d,-,0,1, 64,32768,4,158378
q1,c,a,0,1, 64,32768,4,72121
q1,r,c,0,1, 64,32768,4,129565
q1,d,-,0,1, 64,32768,4,160298
q1,c,a,0,1, 64,32768,4,72169
q1,r,c,0,1, 64,32768,4,129500
q1,d,-,0,1, 64,32768,4,159243
q1,c,a,0,1, 64,32768,4,72144
q1,r,c,0,1, 64,32768,4,129544
q1,d,-,0,1, 64,32768,4,157851
q1,c,a,0,1, 64,32768,4,72153
q1,r,c,0,1, 64,32768,4,129412
q1,d,-,0,1, 64,32768,4,158095
q1,c,a,0,1, 64,32768,4,72201
q1,r,c,0,1, 64,32768,4,129590
q1,d,-,0,1, 64,32768,4,157449
q1,c,a,0,1, 64,32768,4,72117
q1,r,c,0,1, 64,32768,4,129443
q1,d,-,0,1, 64,32768,4,157985
q1,c,a,0,1, 64,32768,4,75389
q1,r,c,0,1, 64,32768,4,135936
q1,d,-,0,1, 64,32768,4,157679
q1,c,a,0,1, 64,32768,4,72161
q1,r,c,0,1, 64,32768,4,134621
q1,d,-,0,1, 64,32768,4,158033
q1,c,a,0,1, 64,32768,4,72152
q1,r,c,0,1, 64,32768,4,134573
q1,d,-,0,1, 64,32768,4,157384
q1,c,a,0,1, 64,32768,4,72145
q1,r,c,0,1, 64,32768,4,134881
q1,d,-,0,1, 64,32768,4,160270
q1,c,a,0,1, 64,32768,4,72263
q1,r,c,0,1, 64,32768,4,129409
q1,d,-,0,1, 64,32768,4,160217
q1,c,a,0,1, 64,32768,4,72144
q1,r,c,0,1, 64,32768,4,129551
q1,d,-,0,1, 64,32768,4,157143
q1,c,a,0,1, 64,32768,4,72298
q1,r,c,0,1, 64,32768,4,129563
q1,d,-,0,1, 64,32768,4,157264
q1,c,a,0,1, 64,32768,4,72231
q1,r,c,0,1, 64,32768,4,136321
q1,d,-,0,1, 64,32768,4,157978
q1,c,a,0,1, 64,32768,4,72239
q1,r,c,0,1, 64,32768,4,135702
q1,d,-,0,1, 64,32768,4,162287
q1,c,a,0,1, 64,32768,4,72145
q1,r,c,0,1, 64,32768,4,129444
q1,d,-,0,1, 64,32768,4,159936
q1,c,a,0,1, 64,32768,4,72298
q1,r,c,0,1, 64,32768,4,129481
q1,d,-,0,1, 64,32768,4,157600
q1,c,a,0,1, 64,32768,4,72188
q1,r,c,0,1, 64,32768,4,129550
q1,d,-,0,1, 64,32768,4,157401
q1,c,a,0,1, 64,32768,4,72256
q1,r,c,0,1, 64,32768,4,135200
q1,d,-,0,1, 64,32768,4,157673
q1,c,a,0,1, 64,32768,4,74625
q1,r,c,0,1, 64,32768,4,133285
q1,d,-,0,1, 64,32768,4,159694
q1,c,a,0,1, 64,32768,4,72177
q1,r,c,0,1, 64,32768,4,129517
q1,d,-,0,1, 64,32768,4,159772
q1,c,a,0,1, 64,32768,4,72171
q1,r,c,0,1, 64,32768,4,129537
q1,d,-,0,1, 64,32768,4,159776
q1,c,a,0,1, 64,32768,4,72246
q1,r,c,0,1, 64,32768,4,129494
q1,d,-,0,1, 64,32768,4,158204
q1,c,a,0,1, 64,32768,4,74388
q1,r,c,0,1, 64,32768,4,129505
q1,d,-,0,1, 64,32768,4,157839
q1,c,a,0,1, 64,32768,4,75347
q1,r,c,0,1, 64,32768,4,132837
q1,d,-,0,1, 64,32768,4,158204
q1,c,a,0,1, 64,32768,4,72126
q1,r,c,0,1, 64,32768,4,132604
q1,d,-,0,1, 64,32768,4,159740
q1,c,a,0,1, 64,32768,4,72283
q1,r,c,1,1, 80,32768,4,170311
q1,d,-,1,1, 80,32768,4,326142
q1,c,a,1,1, 80,32768,4,261759
q1,r,c,1,1, 80,32768,4,167025
q1,d,-,1,1, 80,32768,4,364064
q1,c,a,1,1, 80,32768,4,263627
q1,r,c,1,1, 80,32768,4,169371
q1,d,-,1,1, 80,32768,4,329550
q1,c,a,1,1, 80,32768,4,260538
q1,r,c,1,1, 80,32768,4,167031
q1,d,-,1,1, 80,32768,4,324438
q1,c,a,1,1, 80,32768,4,262167
q1,r,c,1,1, 80,32768,4,171948
q1,d,-,1,1, 80,32768,4,326667
q1,c,a,1,1, 80,32768,4,261754
q1,r,c,1,1, 80,32768,4,167095
q1,d,-,1,1, 80,32768,4,324285
q1,c,a,1,1, 80,32768,4,262507
q1,r,c,1,1, 80,32768,4,172585
q1,d,-,1,1, 80,32768,4,326696
q1,c,a,1,1, 80,32768,4,260665
q1,r,c,1,1, 80,32768,4,167192
q1,d,-,1,1, 80,32768,4,325875
q1,c,a,1,1, 80,32768,4,262083
q1,r,c,1,1, 80,32768,4,196168
q1,d,-,1,1, 80,32768,4,326786
q1,c,a,1,1, 80,32768,4,262119
q1,r,c,1,1, 80,32768,4,200107
q1,d,-,1,1, 80,32768,4,335414
q1,c,a,1,1, 80,32768,4,260638
q1,r,c,1,1, 80,32768,4,167069
q1,d,-,1,1, 80,32768,4,360369
q1,c,a,1,1, 80,32768,4,262937
q1,r,c,1,1, 80,32768,4,173841
q1,d,-,1,1, 80,32768,4,329478
q1,c,a,1,1, 80,32768,4,262816
q1,r,c,1,1, 80,32768,4,167093
q1,d,-,1,1, 80,32768,4,362308
q1,c,a,1,1, 80,32768,4,261983
q1,r,c,1,1, 80,32768,4,170445
q1,d,-,1,1, 80,32768,4,347501
q1,c,a,1,1, 80,32768,4,263523
q1,r,c,1,1, 80,32768,4,167077
q1,d,-,1,1, 80,32768,4,326791
q1,c,a,1,1, 80,32768,4,264188
q1,r,c,1,1, 80,32768,4,167069
q1,d,-,1,1, 80,32768,4,362080
q1,c,a,1,1, 80,32768,4,263074
q1,r,c,1,1, 80,32768,4,170666
q1,d,-,1,1, 80,32768,4,345270
q1,c,a,1,1, 80,32768,4,260970
q1,r,c,1,1, 80,32768,4,167181
q1,d,-,1,1, 80,32768,4,324139
q1,c,a,1,1, 80,32768,4,262083
q1,r,c,1,1, 80,32768,4,167071
q1,d,-,1,1, 80,32768,4,326507
q1,c,a,1,1, 80,32768,4,263579
q1,r,c,1,1, 80,32768,4,167105
q1,d,-,1,1, 80,32768,4,324201
q1,c,a,1,1, 80,32768,4,262061
q1,r,c,1,1, 80,32768,4,170715
q1,d,-,1,1, 80,32768,4,326723
q1,c,a,1,1, 80,32768,4,261355
q1,r,c,1,1, 80,32768,4,167238
q1,d,-,1,1, 80,32768,4,371520
q1,c,a,1,1, 80,32768,4,263009
q1,r,c,1,1, 80,32768,4,170302
q1,d,-,1,1, 80,32768,4,326092
q1,c,a,1,1, 80,32768,4,261313
q1,r,c,1,1, 80,32768,4,167268
q1,d,-,1,1, 80,32768,4,324244
q1,c,a,1,1, 80,32768,4,262613
q1,r,c,1,1, 80,32768,4,170465
q1,d,-,1,1, 80,32768,4,326522
q1,c,a,1,1, 80,32768,4,262504
q1,r,c,1,1, 80,32768,4,167126
q1,d,-,1,1, 80,32768,4,327133
q1,c,a,1,1, 80,32768,4,263222
q1,r,c,1,1, 80,32768,4,169815
q1,d,-,1,1, 80,32768,4,340634
q1,c,a,1,1, 80,32768,4,261110
q1,r,c,1,1, 80,32768,4,167046
q1,d,-,1,1, 80,32768,4,363786
q1,c,a,1,1, 80,32768,4,262792
q1,r,c,1,1, 80,32768,4,170109
q1,d,-,1,1, 80,32768,4,337549
q1,c,a,1,1, 80,32768,4,260901
q1,r,c,1,1, 80,32768,4,166980
q1,d,-,1,1, 80,32768,4,326379
q1,c,a,1,1, 80,32768,4,263238
q1,r,c,0,2, 64,32768,4,212719
q1,d,-,0,2, 64,32768,4,251113
q1,c,a,0,2, 64,32768,4,123070
q1,r,c,0,2, 64,32768,4,209384
q1,d,-,0,2, 64,32768,4,253517
q1,c,a,0,2, 64,32768,4,123872
q1,r,c,0,2, 64,32768,4,220975
q1,d,-,0,2, 64,32768,4,251099
q1,c,a,0,2, 64,32768,4,122784
q1,r,c,0,2, 64,32768,4,212575
q1,d,-,0,2, 64,32768,4,256111
q1,c,a,0,2, 64,32768,4,122651
q1,r,c,0,2, 64,32768,4,214176
q1,d,-,0,2, 64,32768,4,251213
q1,c,a,0,2, 64,32768,4,122838
q1,r,c,0,2, 64,32768,4,212355
q1,d,-,0,2, 64,32768,4,253442
q1,c,a,0,2, 64,32768,4,122894
q1,r,c,0,2, 64,32768,4,221332
q1,d,-,0,2, 64,32768,4,251217
q1,c,a,0,2, 64,32768,4,122805
q1,r,c,0,2, 64,32768,4,209441
q1,d,-,0,2, 64,32768,4,255474
q1,c,a,0,2, 64,32768,4,123714
q1,r,c,0,2, 64,32768,4,212350
q1,d,-,0,2, 64,32768,4,254900
q1,c,a,0,2, 64,32768,4,122764
q1,r,c,0,2, 64,32768,4,209320
q1,d,-,0,2, 64,32768,4,252778
q1,c,a,0,2, 64,32768,4,123823
q1,r,c,0,2, 64,32768,4,212383
q1,d,-,0,2, 64,32768,4,252213
q1,c,a,0,2, 64,32768,4,122815
q1,r,c,0,2, 64,32768,4,209400
q1,d,-,0,2, 64,32768,4,252668
q1,c,a,0,2, 64,32768,4,123673
q1,r,c,0,2, 64,32768,4,212264
q1,d,-,0,2, 64,32768,4,255468
q1,c,a,0,2, 64,32768,4,122860
q1,r,c,0,2, 64,32768,4,209230
q1,d,-,0,2, 64,32768,4,251056
q1,c,a,0,2, 64,32768,4,123609
q1,r,c,0,2, 64,32768,4,211843
q1,d,-,0,2, 64,32768,4,252818
q1,c,a,0,2, 64,32768,4,123842
q1,r,c,0,2, 64,32768,4,212068
q1,d,-,0,2, 64,32768,4,252581
q1,c,a,0,2, 64,32768,4,122781
q1,r,c,0,2, 64,32768,4,212691
q1,d,-,0,2, 64,32768,4,251015
q1,c,a,0,2, 64,32768,4,123059
q1,r,c,0,2, 64,32768,4,209381
q1,d,-,0,2, 64,32768,4,253709
q1,c,a,0,2, 64,32768,4,123680
q1,r,c,0,2, 64,32768,4,212013
q1,d,-,0,2, 64,32768,4,252771
q1,c,a,0,2, 64,32768,4,122921
q1,r,c,0,2, 64,32768,4,212699
q1,d,-,0,2, 64,32768,4,252159
q1,c,a,0,2, 64,32768,4,122977
q1,r,c,0,2, 64,32768,4,209400
q1,d,-,0,2, 64,32768,4,251224
q1,c,a,0,2, 64,32768,4,123573
q1,r,c,0,2, 64,32768,4,211912
q1,d,-,0,2, 64,32768,4,252413
q1,c,a,0,2, 64,32768,4,122763
q1,r,c,0,2, 64,32768,4,209209
q1,d,-,0,2, 64,32768,4,252219
q1,c,a,0,2, 64,32768,4,123600
q1,r,c,0,2, 64,32768,4,211744
q1,d,-,0,2, 64,32768,4,252580
q1,c,a,0,2, 64,32768,4,122832
q1,r,c,0,2, 64,32768,4,209292
q1,d,-,0,2, 64,32768,4,251226
q1,c,a,0,2, 64,32768,4,122750
q1,r,c,0,2, 64,32768,4,209316
q1,d,-,0,2, 64,32768,4,253186
q1,c,a,0,2, 64,32768,4,123904
q1,r,c,0,2, 64,32768,4,212553
q1,d,-,0,2, 64,32768,4,251826
q1,c,a,0,2, 64,32768,4,122693
q1,r,c,0,2, 64,32768,4,209411
q1,d,-,0,2, 64,32768,4,251159
q1,c,a,0,2, 64,32768,4,123856
q1,r,c,0,2, 64,32768,4,212125
q1,d,-,0,2, 64,32768,4,252472
q1,c,a,0,2, 64,32768,4,122635
q1,r,c,0,2, 64,32768,4,209394
q1,d,-,0,2, 64,32768,4,252703
q1,c,a,0,2, 64,32768,4,123587
q1,r,c,1,2, 80,32768,4,163621
q1,d,-,1,2, 80,32768,4,424949
q1,c,a,1,2, 80,32768,4,316635
q1,r,c,1,2, 80,32768,4,166253
q1,d,-,1,2, 80,32768,4,424046
q1,c,a,1,2, 80,32768,4,318386
q1,r,c,1,2, 80,32768,4,167446
q1,d,-,1,2, 80,32768,4,424296
q1,c,a,1,2, 80,32768,4,317908
q1,r,c,1,2, 80,32768,4,167134
q1,d,-,1,2, 80,32768,4,427749
q1,c,a,1,2, 80,32768,4,323583
q1,r,c,1,2, 80,32768,4,163622
q1,d,-,1,2, 80,32768,4,423325
q1,c,a,1,2, 80,32768,4,316557
q1,r,c,1,2, 80,32768,4,163616
q1,d,-,1,2, 80,32768,4,428116
q1,c,a,1,2, 80,32768,4,345130
q1,r,c,1,2, 80,32768,4,166974
q1,d,-,1,2, 80,32768,4,424318
q1,c,a,1,2, 80,32768,4,317318
q1,r,c,1,2, 80,32768,4,167004
q1,d,-,1,2, 80,32768,4,423558
q1,c,a,1,2, 80,32768,4,318459
q1,r,c,1,2, 80,32768,4,163560
q1,d,-,1,2, 80,32768,4,424021
q1,c,a,1,2, 80,32768,4,316253
q1,r,c,1,2, 80,32768,4,163747
q1,d,-,1,2, 80,32768,4,424933
q1,c,a,1,2, 80,32768,4,317166
q1,r,c,1,2, 80,32768,4,163425
q1,d,-,1,2, 80,32768,4,429767
q1,c,a,1,2, 80,32768,4,317389
q1,r,c,1,2, 80,32768,4,166364
q1,d,-,1,2, 80,32768,4,441848
q1,c,a,1,2, 80,32768,4,317813
q1,r,c,1,2, 80,32768,4,163639
q1,d,-,1,2, 80,32768,4,423610
q1,c,a,1,2, 80,32768,4,316475
q1,r,c,1,2, 80,32768,4,163358
q1,d,-,1,2, 80,32768,4,433879
q1,c,a,1,2, 80,32768,4,320686
q1,r,c,1,2, 80,32768,4,170852
q1,d,-,1,2, 80,32768,4,442030
q1,c,a,1,2, 80,32768,4,318207
q1,r,c,1,2, 80,32768,4,189732
q1,d,-,1,2, 80,32768,4,424004
q1,c,a,1,2, 80,32768,4,316412
q1,r,c,1,2, 80,32768,4,163569
q1,d,-,1,2, 80,32768,4,423550
q1,c,a,1,2, 80,32768,4,316820
q1,r,c,1,2, 80,32768,4,166700
q1,d,-,1,2, 80,32768,4,424082
q1,c,a,1,2, 80,32768,4,320615
q1,r,c,1,2, 80,32768,4,163574
q1,d,-,1,2, 80,32768,4,454945
q1,c,a,1,2, 80,32768,4,316349
q1,r,c,1,2, 80,32768,4,163586
q1,d,-,1,2, 80,32768,4,434908
q1,c,a,1,2, 80,32768,4,318486
q1,r,c,1,2, 80,32768,4,168919
q1,d,-,1,2, 80,32768,4,423508
q1,c,a,1,2, 80,32768,4,321203
q1,r,c,1,2, 80,32768,4,163758
q1,d,-,1,2, 80,32768,4,453138
q1,c,a,1,2, 80,32768,4,316576
q1,r,c,1,2, 80,32768,4,163605
q1,d,-,1,2, 80,32768,4,431428
q1,c,a,1,2, 80,32768,4,316791
q1,r,c,1,2, 80,32768,4,163696
q1,d,-,1,2, 80,32768,4,436562
q1,c,a,1,2, 80,32768,4,321808
q1,r,c,1,2, 80,32768,4,167387
q1,d,-,1,2, 80,32768,4,424196
q1,c,a,1,2, 80,32768,4,318397
q1,r,c,1,2, 80,32768,4,168600
q1,d,-,1,2, 80,32768,4,423317
q1,c,a,1,2, 80,32768,4,317355
q1,r,c,1,2, 80,32768,4,163732
q1,d,-,1,2, 80,32768,4,461362
q1,c,a,1,2, 80,32768,4,318688
q1,r,c,1,2, 80,32768,4,176154
q1,d,-,1,2, 80,32768,4,428815
q1,c,a,1,2, 80,32768,4,318956
q1,r,c,1,2, 80,32768,4,163692
q1,d,-,1,2, 80,32768,4,424208
q1,c,a,1,2, 80,32768,4,316361
q1,r,c,1,2, 80,32768,4,163865
q1,d,-,1,2, 80,32768,4,429662
q1,c,a,1,2, 80,32768,4,316618
q1,r,c,0,3, 64,32768,4,294054
q1,d,-,0,3, 64,32768,4,352500
q1,c,a,0,3, 64,32768,4,180893
q1,r,c,0,3, 64,32768,4,292219
q1,d,-,0,3, 64,32768,4,350493
q1,c,a,0,3, 64,32768,4,179594
q1,r,c,0,3, 64,32768,4,292347
q1,d,-,0,3, 64,32768,4,349224
q1,c,a,0,3, 64,32768,4,179710
q1,r,c,0,3, 64,32768,4,289250
q1,d,-,0,3, 64,32768,4,351971
q1,c,a,0,3, 64,32768,4,180690
q1,r,c,0,3, 64,32768,4,292582
q1,d,-,0,3, 64,32768,4,353093
q1,c,a,0,3, 64,32768,4,179887
q1,r,c,0,3, 64,32768,4,297987
q1,d,-,0,3, 64,32768,4,351287
q1,c,a,0,3, 64,32768,4,179722
q1,r,c,0,3, 64,32768,4,291987
q1,d,-,0,3, 64,32768,4,439104
q1,c,a,0,3, 64,32768,4,179989
q1,r,c,0,3, 64,32768,4,289253
q1,d,-,0,3, 64,32768,4,350370
q1,c,a,0,3, 64,32768,4,180777
q1,r,c,0,3, 64,32768,4,292762
q1,d,-,0,3, 64,32768,4,350021
q1,c,a,0,3, 64,32768,4,182318
q1,r,c,0,3, 64,32768,4,292299
q1,d,-,0,3, 64,32768,4,349987
q1,c,a,0,3, 64,32768,4,179953
q1,r,c,0,3, 64,32768,4,289336
q1,d,-,0,3, 64,32768,4,350105
q1,c,a,0,3, 64,32768,4,180627
q1,r,c,0,3, 64,32768,4,294123
q1,d,-,0,3, 64,32768,4,352600
q1,c,a,0,3, 64,32768,4,181495
q1,r,c,0,3, 64,32768,4,292217
q1,d,-,0,3, 64,32768,4,351412
q1,c,a,0,3, 64,32768,4,179911
q1,r,c,0,3, 64,32768,4,289247
q1,d,-,0,3, 64,32768,4,349883
q1,c,a,0,3, 64,32768,4,180710
q1,r,c,0,3, 64,32768,4,292416
q1,d,-,0,3, 64,32768,4,349742
q1,c,a,0,3, 64,32768,4,180735
q1,r,c,0,3, 64,32768,4,294639
q1,d,-,0,3, 64,32768,4,387958
q1,c,a,0,3, 64,32768,4,182199
q1,r,c,0,3, 64,32768,4,297923
q1,d,-,0,3, 64,32768,4,350168
q1,c,a,0,3, 64,32768,4,179982
q1,r,c,0,3, 64,32768,4,292244
q1,d,-,0,3, 64,32768,4,350947
q1,c,a,0,3, 64,32768,4,179778
q1,r,c,0,3, 64,32768,4,292918
q1,d,-,0,3, 64,32768,4,351472
q1,c,a,0,3, 64,32768,4,180595
q1,r,c,0,3, 64,32768,4,294771
q1,d,-,0,3, 64,32768,4,352563
q1,c,a,0,3, 64,32768,4,179838
q1,r,c,0,3, 64,32768,4,292887
q1,d,-,0,3, 64,32768,4,350083
q1,c,a,0,3, 64,32768,4,179859
q1,r,c,0,3, 64,32768,4,289375
q1,d,-,0,3, 64,32768,4,349789
q1,c,a,0,3, 64,32768,4,180957
q1,r,c,0,3, 64,32768,4,293102
q1,d,-,0,3, 64,32768,4,350389
q1,c,a,0,3, 64,32768,4,179737
q1,r,c,0,3, 64,32768,4,298204
q1,d,-,0,3, 64,32768,4,350088
q1,c,a,0,3, 64,32768,4,180712
q1,r,c,0,3, 64,32768,4,289299
q1,d,-,0,3, 64,32768,4,349889
q1,c,a,0,3, 64,32768,4,180433
q1,r,c,0,3, 64,32768,4,293244
q1,d,-,0,3, 64,32768,4,350697
q1,c,a,0,3, 64,32768,4,179973
q1,r,c,0,3, 64,32768,4,291937
q1,d,-,0,3, 64,32768,4,350816
q1,c,a,0,3, 64,32768,4,180193
q1,r,c,0,3, 64,32768,4,292235
q1,d,-,0,3, 64,32768,4,352114
q1,c,a,0,3, 64,32768,4,179907
q1,r,c,0,3, 64,32768,4,291529
q1,d,-,0,3, 64,32768,4,350255
q1,c,a,0,3, 64,32768,4,180820
q1,r,c,0,3, 64,32768,4,289244
q1,d,-,0,3, 64,32768,4,349883
q1,c,a,0,3, 64,32768,4,180781
q1,r,c,1,3, 80,32768,4,168703
q1,d,-,1,3, 80,32768,4,521161
q1,c,a,1,3, 80,32768,4,376425
q1,r,c,1,3, 80,32768,4,199619
